tau,diff_Eeta_variance
5.107132374523041,0.0
5.136483710008805,0.0
5.165835045494569,0.0
5.195186380980334,0.0
5.224537716466099,0.0
5.253889051951864,0.0
5.283240387437629,0.0
5.312591722923393,0.0
5.341943058409158,0.0
5.371294393894923,0.0
5.400645729380687,0.0
5.429997064866452,0.0
5.459348400352217,0.0
5.488699735837981,0.0
5.518051071323745,0.0
5.54740240680951,0.0
5.576753742295274,0.0
5.60610507778104,0.0
5.635456413266804,0.0
5.664807748752569,0.0
5.694159084238334,0.0
5.723510419724098,0.0
5.752861755209863,0.0
5.7822130906956275,0.0
5.811564426181392,0.0
5.840915761667157,0.0
5.870267097152921,0.0
5.899618432638685,0.0
5.92896976812445,0.0
5.958321103610214,0.0
5.987672439095979,0.0
6.017023774581744,0.0
6.046375110067508,0.0
6.075726445553273,0.0
6.1050777810390375,0.0
6.134429116524802,0.0
6.163780452010567,0.0
6.193131787496331,0.0
6.222483122982095,0.0
6.25183445846786,0.0
6.281185793953625,0.0
6.310537129439389,0.0
6.339888464925155,0.0
6.369239800410918,0.0
6.398591135896684,0.0
6.427942471382448,0.0
6.457293806868213,0.0
6.486645142353977,0.0
6.515996477839742,0.0
6.545347813325508,0.0
6.574699148811272,0.0
6.604050484297037,0.0
6.6334018197828,0.0
6.6627531552685655,0.0
6.692104490754329,0.0
6.721455826240095,0.0
6.7508071617258585,0.0
6.780158497211624,0.0
6.809509832697388,0.0
6.838861168183153,0.0
6.868212503668918,0.0
6.8975638391546825,0.0
6.926915174640447,0.0
6.956266510126212,0.0
6.9856178456119755,0.0
7.01496918109774,0.0
7.044320516583505,0.0
7.073671852069269,0.0
7.103023187555034,0.0
7.132374523040799,0.0
7.161725858526563,0.0
7.191077194012328,0.0
7.2204285294980926,0.0
7.249779864983858,0.0
7.279131200469621,0.0
7.308482535955387,0.0
7.33783387144115,0.0
7.367185206926916,0.0
7.396536542412679,0.0
7.425887877898445,0.0
7.455239213384209,0.0
7.484590548869974,0.0
7.513941884355738,0.0
7.5432932198415035,0.0
7.572644555327266,0.0
7.601995890813033,0.0
7.631347226298798,0.0
7.660698561784561,0.0
7.6900498972703275,0.0
7.71940123275609,0.0
7.748752568241856,0.0
7.77810390372762,0.0
7.807455239213385,0.0
7.836806574699149,0.0
7.866157910184914,0.0
7.895509245670678,0.0
7.924860581156444,0.0
7.954211916642208,0.0
7.983563252127973,0.0
8.012914587613738,0.0
8.042265923099501,0.0
8.071617258585267,0.0
8.10096859407103,0.0
8.130319929556796,0.0
8.15967126504256,0.0
8.189022600528324,0.0
8.218373936014089,0.0
8.247725271499853,0.0
8.277076606985618,0.0
8.306427942471382,0.0
8.335779277957148,0.0
8.365130613442911,0.0
8.394481948928677,0.0
8.42383328441444,0.0
8.453184619900206,0.0
8.48253595538597,0.0
8.511887290871735,0.0
8.541238626357499,0.0
8.570589961843265,0.0
8.599941297329028,0.0
8.629292632814794,0.0
8.658643968300558,0.0
8.687995303786323,0.0
8.717346639272089,0.0
8.746697974757852,0.0
8.776049310243618,0.0
8.805400645729382,0.0
8.834751981215147,0.0
8.864103316700911,0.0
8.893454652186676,0.0
8.922805987672438,0.0
8.952157323158206,0.0
8.981508658643968,0.0
9.010859994129733,0.0
9.040211329615499,0.0
9.069562665101262,0.0
9.098914000587028,0.0
9.128265336072792,0.0
9.157616671558557,0.0
9.186968007044321,0.0
9.216319342530086,0.0
9.24567067801585,0.0
9.275022013501614,0.0
9.30437334898738,0.0
9.333724684473143,0.0
9.363076019958909,0.0
9.392427355444672,0.0
9.421778690930438,0.0
9.451130026416202,0.0
