tau,diff_Eetaalpha2,diff_Eetaalpha2_variance,diff_Eetaalpha2_std,diff_Eetaalpha2_error,N_events
24.096385542168676,0.22035175624006978,5.87699197779516e-05,0.007666154171287687,0.0054207896001390605,2
24.337349397590362,0.22089259778998288,7.345250220777431e-05,0.008570443524565943,0.006060218733996913,2
24.578313253012052,0.22157211338234378,8.689150036353154e-05,0.009321561047567706,0.006591339027979502,2
24.819277108433738,0.22240339643346207,9.783438493139878e-05,0.009891126575441181,0.006994082675068932,2
25.060240963855428,0.2233783660151788,0.00010518254917689758,0.010255854385515503,0.007251984182859804,2
25.301204819277107,0.22446849593638596,0.00010811284361591235,0.01039773261898537,0.007352307243849115,2
25.542168674698797,0.2256286803354831,0.00010618108929284561,0.01030442086159361,0.007286325867432968,2
25.783132530120486,0.22680367339694402,9.93999460616907e-05,0.009969952159448445,0.0070498207800514575,2
26.024096385542165,0.22793619853415542,8.828003553510882e-05,0.009395745608258496,0.006643795433903305,2
26.265060240963855,0.22897560027663905,7.381971604448359e-05,0.008591840084899369,0.0060753483869027455,2
26.506024096385545,0.2298858345120895,5.7428552210143585e-05,0.007578162851914941,0.005358570341525041,2
26.746987951807228,0.23065166740824722,4.077544905146452e-05,0.006385565679833269,0.0045152767939221905,2
26.987951807228917,0.23128217111451274,2.556630516673033e-05,0.005056313396807038,0.003575353490686643,2
27.228915662650607,0.23181094024010349,1.3276625847766118e-05,0.003643710450593751,0.002576492368295132,2
27.46987951807229,0.23229286867809923,4.886792933977907e-06,0.00221060917712243,0.0015631367396964839,2
27.710843373493976,0.23279777320607148,6.833648501936827e-07,0.0008266588475264042,0.0005845360768137766,2
27.951807228915666,0.23340157479581652,1.8982043231566056e-07,0.0004356838674034885,0.00030807501709458735,2
28.192771084337352,0.2341760973210246,2.2685662652311537e-06,0.001506176040584617,0.0010650272919580871,2
28.433734939759038,0.23517876943184843,5.393782206055387e-06,0.0023224517661418476,0.0016422213928175742,2
28.674698795180728,0.23644358449604136,8.041704594154567e-06,0.002835789941824776,0.002005206297884904,2
28.91566265060241,0.23797456952363538,9.098436405618728e-06,0.0030163614514210207,0.0021328896368095003,2
29.1566265060241,0.23974274258450468,8.164281990888551e-06,0.002857320771437563,0.0020204308935086778,2
29.397590361445786,0.24168712793490174,5.650981393547735e-06,0.002377179293521575,0.001680919598545352,2
29.638554216867472,0.24371989790149,2.624543144326901e-06,0.0016200441797453863,0.0011455442253197605,2
29.879518072289162,0.2457351841675524,4.2707479079013603e-07,0.0006535095950253034,0.00046210106621286643,2
30.120481927710845,0.24762061801994073,1.899015175738582e-07,0.0004357769126214217,0.00030814080999914484,2
30.36144578313253,0.24927028469249232,2.398182666715797e-06,0.0015486066856099379,0.0010950302887856108,2
30.60240963855422,0.25059756253510296,6.66294435650886e-06,0.0025812679745638306,0.0018252320888737493,2
30.84337349397591,0.2515462931037931,1.179570994673011e-05,0.0034344883093017087,0.0024285499734131586,2
