tau,diff_Eeta,diff_Eeta_variance,diff_Eeta_std,diff_Eeta_error,N_events
33.175914994096814,0.0,0.0,0.0,0.0,1
33.29397874852421,0.0,0.0,0.0,0.0,1
33.4120425029516,0.0,0.0,0.0,0.0,1
33.53010625737899,0.0,0.0,0.0,0.0,1
33.64817001180638,0.0,0.0,0.0,0.0,1
33.76623376623377,0.0,0.0,0.0,0.0,1
33.88429752066116,0.0,0.0,0.0,0.0,1
34.00236127508855,0.0,0.0,0.0,0.0,1
34.12042502951594,0.0,0.0,0.0,0.0,1
34.23848878394333,0.0,0.0,0.0,0.0,1
34.35655253837073,0.0,0.0,0.0,0.0,1
34.47461629279812,0.0,0.0,0.0,0.0,1
34.59268004722551,0.0,0.0,0.0,0.0,1
34.710743801652896,0.0,0.0,0.0,0.0,1
34.828807556080285,0.0,0.0,0.0,0.0,1
34.94687131050768,0.0,0.0,0.0,0.0,1
35.06493506493507,0.0,0.0,0.0,0.0,1
35.18299881936246,0.0,0.0,0.0,0.0,1
35.30106257378985,0.0,0.0,0.0,0.0,1
35.41912632821724,0.0,0.0,0.0,0.0,1
35.53719008264463,0.0,0.0,0.0,0.0,1
35.655253837072024,0.0,0.0,0.0,0.0,1
35.77331759149941,0.0,0.0,0.0,0.0,1
35.8913813459268,0.0,0.0,0.0,0.0,1
36.0094451003542,0.0,0.0,0.0,0.0,1
36.12750885478159,0.0,0.0,0.0,0.0,1
36.24557260920898,0.0,0.0,0.0,0.0,1
36.36363636363637,0.0,0.0,0.0,0.0,1
36.481700118063756,0.0,0.0,0.0,0.0,1
36.59976387249115,0.0,0.0,0.0,0.0,1
36.71782762691854,0.0,0.0,0.0,0.0,1
36.83589138134593,0.0,0.0,0.0,0.0,1
36.95395513577332,0.0,0.0,0.0,0.0,1
37.07201889020071,0.0,0.0,0.0,0.0,1
37.1900826446281,0.0,0.0,0.0,0.0,1
37.308146399055495,0.0,0.0,0.0,0.0,1
37.426210153482884,0.0,0.0,0.0,0.0,1
37.544273907910274,0.0,0.0,0.0,0.0,1
37.66233766233767,0.0,0.0,0.0,0.0,1
37.78040141676506,0.0,0.0,0.0,0.0,1
37.89846517119245,0.0,0.0,0.0,0.0,1
38.01652892561984,0.0,0.0,0.0,0.0,1
38.13459268004723,0.0,0.0,0.0,0.0,1
38.25265643447462,0.0,0.0,0.0,0.0,1
38.37072018890201,0.0,0.0,0.0,0.0,1
38.4887839433294,0.0,0.0,0.0,0.0,1
38.60684769775679,0.0,0.0,0.0,0.0,1
38.72491145218418,0.0,0.0,0.0,0.0,1
38.84297520661157,0.0,0.0,0.0,0.0,1
38.961038961038966,0.0,0.0,0.0,0.0,1
39.079102715466355,0.0,0.0,0.0,0.0,1
39.197166469893745,0.0,0.0,0.0,0.0,1
39.31523022432114,0.0,0.0,0.0,0.0,1
39.43329397874853,0.0,0.0,0.0,0.0,1
39.55135773317592,0.0,0.0,0.0,0.0,1
39.66942148760331,0.0,0.0,0.0,0.0,1
39.7874852420307,0.0,0.0,0.0,0.0,1
39.905548996458094,0.0,0.0,0.0,0.0,1
40.02361275088548,0.0,0.0,0.0,0.0,1
40.14167650531287,0.0,0.0,0.0,0.0,1
40.25974025974026,0.0,0.0,0.0,0.0,1
40.37780401416765,0.0,0.0,0.0,0.0,1
40.49586776859504,0.0,0.0,0.0,0.0,1
40.61393152302244,0.0,0.0,0.0,0.0,1
40.731995277449826,0.0,0.0,0.0,0.0,1
40.850059031877215,0.0,0.0,0.0,0.0,1
40.968122786304605,0.0,0.0,0.0,0.0,1
41.086186540731994,0.0,0.0,0.0,0.0,1
41.20425029515938,0.0,0.0,0.0,0.0,1
41.32231404958678,0.0,0.0,0.0,0.0,1
41.44037780401417,0.0,0.0,0.0,0.0,1
41.55844155844156,0.0,0.0,0.0,0.0,1
41.67650531286895,0.0,0.0,0.0,0.0,1
41.79456906729634,0.0,0.0,0.0,0.0,1
41.91263282172373,0.0,0.0,0.0,0.0,1
42.03069657615112,0.0,0.0,0.0,0.0,1
42.14876033057851,0.0,0.0,0.0,0.0,1
42.2668240850059,0.0,0.0,0.0,0.0,1
42.38488783943329,0.0,0.0,0.0,0.0,1
42.50295159386068,0.0,0.0,0.0,0.0,1
42.62101534828808,0.0,0.0,0.0,0.0,1
42.73907910271547,0.0,0.0,0.0,0.0,1
42.85714285714286,0.0,0.0,0.0,0.0,1
42.97520661157025,0.0,0.0,0.0,0.0,1
43.09327036599764,0.0,0.0,0.0,0.0,1
43.21133412042503,0.0,0.0,0.0,0.0,1
43.329397874852425,0.0,0.0,0.0,0.0,1
43.447461629279815,0.0,0.0,0.0,0.0,1
43.565525383707204,0.0,0.0,0.0,0.0,1
43.68358913813459,0.0,0.0,0.0,0.0,1
43.80165289256198,0.0,0.0,0.0,0.0,1
43.91971664698938,0.0,0.0,0.0,0.0,1
44.03778040141677,0.0,0.0,0.0,0.0,1
44.15584415584416,0.0,0.0,0.0,0.0,1
44.27390791027155,0.0,0.0,0.0,0.0,1
44.391971664698936,0.0,0.0,0.0,0.0,1
44.510035419126325,0.0,0.0,0.0,0.0,1
44.62809917355372,0.0,0.0,0.0,0.0,1
44.74616292798111,0.0,0.0,0.0,0.0,1
44.8642266824085,0.0,0.0,0.0,0.0,1
44.98229043683589,0.0,0.0,0.0,0.0,1
45.10035419126328,0.0,0.0,0.0,0.0,1
45.21841794569068,0.0,0.0,0.0,0.0,1
45.33648170011807,0.0,0.0,0.0,0.0,1
45.45454545454545,0.0,0.0,0.0,0.0,1
45.57260920897284,0.0,0.0,0.0,0.0,1
45.69067296340023,0.0,0.0,0.0,0.0,1
45.80873671782762,0.0,0.0,0.0,0.0,1
45.926800472255024,0.0,0.0,0.0,0.0,1
